"","TargetID","adjp","coef"
"1","cg13869341",0.970276784171095,-0.37375977138659
"2","cg14008030",0.999780282844468,0.00837201865571751
"3","cg12045430",0.98681909477372,0.118635064222802
"4","cg20826792",0.998262791836826,0.0544420821634975
"5","cg00381604",0.987189381892042,0.0824180295239976
"6","cg20253340",0.982069632805358,-0.150685486007702
"7","cg21870274",0.888685025234217,0.583109323595232
"8","cg03130891",0.832641424788805,0.824349102838533
"9","cg24335620",0.984149322864071,-0.18980026755917
"10","cg16162899",0.997827715443099,0.114040883598466
"11","cg17149495",0.997185283056467,-0.131721994078283
"12","cg22802167",0.997096665272607,0.0924028391412708
"13","cg24669183",0.999780282844468,0.0267173223920351
"14","cg17308840",0.992820390630271,0.0482026082729725
"15","cg17866181",0.997096665272607,-0.0988617944187156
"16","cg08477687",0.999780282844468,0.056546186805486
"17","cg00645010",0.999780282844468,-0.00257184222143281
"18","cg15394630",0.999780282844468,0.0340966957275871
"19","cg23917638",0.97005500294134,0.246319404173311
"20","cg18024856",0.957912551385084,-0.481700539789865
"21","cg18761878",0.985655274885088,0.0987755096489202
"22","cg27534567",0.999780282844468,0.0604764469896601
"23","cg21996134",0.999780282844468,-0.00858144140748705
"24","cg07264491",0.999780282844468,0.0139559760389517
"25","cg15560884",0.888717859923474,0.185104472035458
"26","cg10037654",0.935898923392425,-0.172652398574674
"27","cg14057946",0.997096665272607,0.0387234408481186
"28","cg11422233",0.888717859923474,-0.25842549269454
"29","cg16047670",0.97005500294134,-0.38391634018904
"30","cg18263059",0.974966608007226,-0.427711300499679
"31","cg01014490",0.978143481199302,-0.216542257632737
"32","cg04231937",0.997185283056467,-0.0924661263628219
"33","cg04496485",0.978143481199302,-0.171107366309637
"34","cg17505339",0.999780282844468,0.0056686828291412
"35","cg09989996",0.999780282844468,0.00495111972359428
"36","cg11954957",0.970170583058279,0.160361145726066
"37","cg01068023",0.999687667740495,0.0571120105325126
"38","cg08167039",0.97005500294134,-0.189718184659358
"39","cg20677962",0.999780282844468,-0.0202742866832173
"40","cg06402284",0.927563053581692,0.274536048853256
"41","cg24699430",0.925792496322024,-0.184088302121573
"42","cg01551879",0.999780282844468,-0.0159375783148455
"43","cg22394869",0.997096665272607,-0.0393965733768807
"44","cg02550592",0.979487153523965,-0.209861808373612
"45","cg03213877",0.999780282844468,-0.0199173341083561
"46","cg23803172",0.996007021242687,0.0435034368047117
"47","cg19411932",0.979487153523965,-0.0967292733834166
"48","cg20788133",0.998929136451223,0.0706478544669378
"49","cg08939496",0.984149322864071,0.177494603830902
"50","cg16736630",0.9142753630203,0.221270459653218
"51","cg01793617",0.888717859923474,0.199323148620686
"52","cg09139287",0.990127351715004,0.145653276541184
"53","cg05662829",0.987189381892042,0.151486230072844
"54","cg22714517",0.997096665272607,0.0660981014116843
"55","cg00168193",0.9142753630203,0.409634922013484
"56","cg14280098",0.979487153523965,-0.145267858283117
"57","cg15903280",0.970276784171095,-0.136938423708449
"58","cg04352959",0.953849136630091,0.175864639389727
"59","cg08258224",0.980186739641834,-0.133426026819981
"60","cg12285627",0.980186739641834,0.0433646047364787
"61","cg05898754",0.997096665272607,-0.0393743260427146
"62","cg03128332",0.999780282844468,-0.0033260476381419
"63","cg15994267",0.999780282844468,-0.00526681770024739
"64","cg16619049",0.999780282844468,0.00360683162602459
"65","cg23100540",0.999780282844468,-0.00644047648000485
"66","cg20275697",0.954562558992028,0.375242053327195
"67","cg05475702",0.958284621098136,-0.117822650510367
"68","cg18147296",0.985655274885088,-0.117552995850843
"69","cg05597748",0.997096665272607,0.0317076554657258
"70","cg00111697",0.958284621098136,0.165248413364942
"71","cg10988531",0.990127351715004,0.0993191228596249
"72","cg24373735",0.927563053581692,0.362828833381719
"73","cg13938959",0.982086970100098,0.109142455186978
"74","cg12445832",0.979487153523965,0.0958462945324
"75","cg23999112",0.935414899070755,0.189313415172575
"76","cg11527153",0.98797895672194,0.102676374513433
"77","cg27573606",0.927563053581692,0.185311648728254
"78","cg04195702",0.996037816712437,0.0937911917924688
"79","cg01062849",0.999780282844468,-0.032490130486665
"80","cg08128007",0.999700477561395,0.0667554780291515
"81","cg23733394",0.999780282844468,0.035268747350834
"82","cg13371836",0.970170583058279,-0.100161692086413
"83","cg04407431",0.987189381892042,0.0640791458999854
"84","cg13565718",0.999472974745459,-0.0516735908802695
"85","cg01097950",0.991147561551528,-0.0508797192624552
"86","cg08900511",0.979487153523965,-0.137799431869308
"87","cg04410003",0.994892025829467,0.1445589567594
"88","cg18762746",0.982582830458099,-0.174292697188246
"89","cg12726839",0.994975321657584,0.102773091437529
"90","cg04364728",0.996705363978267,0.0387645957206497
"91","cg05151709",0.980186739641834,0.0708066427005901
"92","cg08546707",0.952419324452455,0.182917054835207
"93","cg06154531",0.99416298599347,-0.0860147847499317
"94","cg01782097",0.997096665272607,-0.0200297108748705
"95","cg20825023",0.999780282844468,0.006905764138247
"96","cg12549180",0.999687667740495,-0.0124300069039036
"97","cg11851804",0.999678425744072,0.0367214366117869
"98","cg06623778",0.987189381892042,-0.0887474678733736
"99","cg14528386",0.997096665272607,0.0350936807409074
"100","cg17436295",0.984149322864071,0.0565616011670236
"101","cg18865112",0.99914803831585,-0.0930947537172505
"102","cg19642727",0.927563053581692,-0.150936192954862
"103","cg21407818",0.999780282844468,0.0148460013453806
"104","cg22226438",0.997096665272607,0.0581057365498621
"105","cg08029603",0.9142753630203,0.270630003324985
"106","cg16347928",0.987189381892042,-0.119729157934483
"107","cg22699361",0.997827715443099,0.0803399566276941
"108","cg03890988",0.999780282844468,0.00160878966815289
"109","cg21786289",0.958284621098136,0.0946140904255575
"110","cg13897241",0.98190050941273,-0.10226554842427
"111","cg13176867",0.989787938845524,-0.0783867093801035
"112","cg15105996",0.999780282844468,-0.0122022916541179
"113","cg02565062",0.999687667740495,0.0185747052198941
"114","cg09856436",0.979487153523965,-0.067455826006238
"115","cg19159092",0.995824751844344,0.0350532243127718
"116","cg08132177",0.888717859923474,-0.185946163888809
"117","cg27050229",0.959294251416531,-0.251297874974478
"118","cg06931612",0.979487153523965,-0.0439166488145536
"119","cg11407801",0.999687667740495,0.0203692433186221
"120","cg01197763",0.99416298599347,-0.0645606147391716
"121","cg01980454",0.953369599990866,-0.257916460437065
"122","cg16352085",0.99156540026006,0.0711831960519057
"123","cg04839849",0.999780282844468,0.02297120476549
"124","cg03725447",0.994892025829467,-0.0989768104174286
"125","cg25215298",0.999780282844468,-0.0105066215333183
"126","cg04672450",0.9884428468357,0.0560319705181124
"127","cg27487046",0.970276784171095,0.106613017752212
"128","cg06091566",0.984149322864071,-0.205481384292281
"129","cg03735847",0.99416298599347,0.0561509265941097
"130","cg03180780",0.997096665272607,0.0369649417926997
"131","cg09166659",0.996705363978267,0.0477516606187857
"132","cg05527507",0.999780282844468,0.0156199690170435
"133","cg14324200",0.984747716989624,0.0971442183486594
"134","cg02663945",0.955733474045385,0.192323556638437
"135","cg13856810",0.987189381892042,-0.089459252689614
"136","cg02896266",0.991147561551528,-0.0426083010927598
"137","cg13806162",0.987189381892042,-0.0988251279401984
"138","cg23225454",0.970276784171095,-0.0745972030814993
"139","cg00976181",0.99156540026006,-0.0348753232283287
"140","cg10711230",0.951958919786829,-0.198959722307231
"141","cg00145911",0.985655274885088,0.117475601900151
"142","cg13546858",0.889593865177085,0.418930374229995
"143","cg13692836",0.927563053581692,0.29210629569232
"144","cg06531475",0.832641424788805,0.424131369999631
"145","cg06624358",0.888717859923474,0.339013291673697
