"","TargetID","adjp","coef"
"1","cg13869341",0.70062082875068,-0.327555583895241
"2","cg14008030",0.6498958207596,-0.0761556306454305
"3","cg12045430",0.987449265352022,-0.0111878937865787
"4","cg20826792",0.934170835031824,0.0495583144942902
"5","cg00381604",0.913149782376107,0.0492948525314568
"6","cg20253340",0.915761003677203,-0.0659695738760589
"7","cg21870274",0.549514080847476,0.303273426247118
"8","cg03130891",0.269273787916462,0.515986197889079
"9","cg24335620",0.653934181825364,-0.233095666603882
"10","cg16162899",0.974190178984039,0.0445204012283892
"11","cg17149495",0.919162001557625,0.140278867781606
"12","cg22802167",0.945862394065136,0.0588784563355285
"13","cg24669183",0.972171050284311,0.0246741627027447
"14","cg17308840",0.914336440242358,0.034129652418151
"15","cg17866181",0.935887824271478,0.0841360573259129
"16","cg08477687",0.851091528732003,0.14438968617849
"17","cg00645010",0.968858792807994,-0.0343471833327514
"18","cg15394630",0.911644130205414,0.0727016974913989
"19","cg23917638",0.809522199586931,0.154401957629002
"20","cg18024856",0.852915264417389,-0.217526295067456
"21","cg18761878",0.854093896765679,0.0740937414594438
"22","cg27534567",0.915092480494259,0.123983228671046
"23","cg21996134",0.996111034265013,-0.00164667884091872
"24","cg07264491",0.931245577643082,0.0241754363379412
"25","cg15560884",0.617138296748025,0.0929268267428446
"26","cg10037654",0.997649832272441,-0.00113302975884422
"27","cg14057946",0.852210135022315,0.0515679657484961
"28","cg11422233",0.736445045737999,-0.109983320735272
"29","cg16047670",0.916098135939352,-0.130808376848494
"30","cg18263059",0.926853307102591,-0.139709205300339
"31","cg01014490",0.850101696759814,-0.12642868057572
"32","cg04231937",0.80881221512873,-0.186292871275914
"33","cg04496485",0.911390657825318,-0.0681529178195506
"34","cg17505339",0.886629720011215,-0.0648126968388583
"35","cg09989996",0.951903861463965,0.0152423834055022
"36","cg11954957",0.792446365349324,0.109782330460303
"37","cg01068023",0.983205885273092,-0.0179391934328622
"38","cg08167039",0.807074883548239,-0.119207064041565
"39","cg20677962",0.798381545834535,-0.090015488897486
"40","cg06402284",0.486239988238227,0.23246532890776
"41","cg24699430",0.87919609050993,-0.0536517293494483
"42","cg01551879",0.998260843644127,0.000659597715953316
"43","cg22394869",0.954915440858579,-0.025147554392889
"44","cg02550592",0.940046716936027,-0.0627149236849904
"45","cg03213877",0.8951384370135,-0.0567602283370113
"46","cg23803172",0.820596238886781,-0.0594056055961747
"47","cg19411932",0.908612636499502,0.0412790248835212
"48","cg20788133",0.980619589717202,-0.0223901128841111
"49","cg08939496",0.871804415210293,-0.11331409997892
"50","cg16736630",0.390401605385856,0.196146086518742
"51","cg01793617",0.515579378295327,0.123051112343702
"52","cg09139287",0.933541943647572,0.0741758318160998
"53","cg05662829",0.740099667028534,0.189290323358639
"54","cg22714517",0.920697201480464,0.0613287502953479
"55","cg00168193",0.901650464132543,0.0992658400732603
"56","cg14280098",0.972089351789261,0.0223195494094782
"57","cg15903280",0.894418643937963,-0.0580260778224323
"58","cg04352959",0.908456206631919,0.053721602151298
"59","cg08258224",0.951903861463965,0.0363302247088716
"60","cg12285627",0.950492625493466,0.0119417721702347
"61","cg05898754",0.976613147548362,-0.011404986780172
"62","cg03128332",0.940933844774447,-0.0506397424747242
"63","cg15994267",0.836902127105131,0.0474840780782333
"64","cg16619049",0.991577973891855,-0.0131402370059059
"65","cg23100540",0.714373419692069,-0.103845033710419
"66","cg20275697",0.90418648953013,0.117360424152757
"67","cg05475702",0.775084559877557,-0.0741769632572167
"68","cg18147296",0.765550030088082,-0.125480439099713
"69","cg05597748",0.954136407571408,-0.0202219041679003
"70","cg00111697",0.784097567972344,0.101337058035679
"71","cg10988531",0.983611658328596,-0.0142060740462078
"72","cg24373735",0.560121250196094,0.294935913765861
"73","cg13938959",0.802354529365229,0.0907948946480668
"74","cg12445832",0.941481748089544,0.0277257127775704
"75","cg23999112",0.766556992384041,0.102923831911743
"76","cg11527153",0.71747295591642,0.144255513265635
"77","cg27573606",0.82490692205373,0.0768663138776723
"78","cg04195702",0.972089351789261,-0.0279214787158753
"79","cg01062849",0.812979030793847,-0.120228977768553
"80","cg08128007",0.866807957256942,-0.144361987301652
"81","cg23733394",0.818613510189416,-0.180718753014588
"82","cg13371836",0.660456758800512,-0.093603211315739
"83","cg04407431",0.807202022621815,0.0683639194311805
"84","cg13565718",0.858265295887565,0.0999927779089787
"85","cg01097950",0.640649432979239,-0.0956038718255729
"86","cg08900511",0.961947424042977,-0.0289471659909606
"87","cg04410003",0.859526767155002,0.158716197959377
"88","cg18762746",0.967701776919021,-0.0329892900478542
"89","cg12726839",0.638031733015283,0.220477546545201
"90","cg04364728",0.455922908844509,0.115551605397884
"91","cg05151709",0.509302480519667,0.103617294487325
"92","cg08546707",0.570392216767676,0.163855541151623
"93","cg06154531",0.918313710195905,-0.0598787508178645
"94","cg01782097",0.964938373145306,0.00939074396515641
"95","cg20825023",0.980035494543985,0.00564860240778564
"96","cg12549180",0.980584371416981,-0.00448199727681496
"97","cg11851804",0.787033751461108,0.096960830705314
"98","cg06623778",0.849752791655417,-0.0743046463797773
"99","cg14528386",0.886629720011215,0.0409562172895895
"100","cg17436295",0.940069854214586,0.0192113233532037
"101","cg18865112",0.956826266223909,-0.0642236767345355
"102","cg19642727",0.227234667418411,-0.183322928461521
"103","cg21407818",0.993526531159503,0.00365280324655716
"104","cg22226438",0.94371903257544,0.0359985208274527
"105","cg08029603",0.99440755562028,-0.00472156607959727
"106","cg16347928",0.865724292781659,-0.0977612537227083
"107","cg22699361",0.873115587324621,-0.122945342344415
"108","cg03890988",0.822010678885372,-0.029817384131719
"109","cg21786289",0.960563915571275,-0.015233721353968
"110","cg13897241",0.704662448147621,-0.108853478201347
"111","cg13176867",0.870188592860033,-0.0672809594374598
"112","cg15105996",0.779636004586505,-0.14404948288927
"113","cg02565062",0.18791645314183,-0.147453856600972
"114","cg09856436",0.492635050784465,-0.0932975757079627
"115","cg19159092",0.928068619659724,0.0232848227891395
"116","cg08132177",0.964000976286416,-0.0175758706343995
"117","cg27050229",0.961465651138611,-0.0417022462483834
"118","cg06931612",0.789620211597432,-0.0346010054046403
"119","cg11407801",0.914336440242358,-0.0300489032865525
"120","cg01197763",0.486239988238227,-0.165930010461549
"121","cg01980454",0.953524677898577,-0.0436573851712512
"122","cg16352085",0.818613510189416,-0.083083193338409
"123","cg04839849",0.891328421840333,0.0575542086196279
"124","cg03725447",0.652980281531927,-0.202535856420855
"125","cg25215298",0.985605812164408,0.00469091674752336
"126","cg04672450",0.532468735637999,0.113475851016683
"127","cg27487046",0.802168683087472,0.073539404717419
"128","cg06091566",0.972171050284311,0.0345449070702835
"129","cg03735847",0.830409087483272,0.0677486683738576
"130","cg03180780",0.969203047538095,-0.0147196208398032
"131","cg09166659",0.864224707999686,-0.0558029375552471
"132","cg05527507",0.940069854214586,-0.0357416709659672
"133","cg14324200",0.82396363615587,0.0788981289751761
"134","cg02663945",0.964938373145306,0.0250202797497828
"135","cg13856810",0.433282700906427,-0.179675546381492
"136","cg02896266",0.781890603125831,-0.0568304483449118
"137","cg13806162",0.945769850165179,-0.0399875602439541
"138","cg23225454",0.942743714556428,-0.0190683440863694
"139","cg00976181",0.671050246641928,-0.0615511727482438
"140","cg10711230",0.484388124333954,-0.197533947656153
"141","cg00145911",0.891457624323595,-0.0700517863116759
"142","cg13546858",0.86904076260205,0.117426401852965
"143","cg13692836",0.925095647248651,0.0605390135664662
"144","cg06531475",0.788773373000187,0.121016315708889
"145","cg06624358",0.811487296624332,0.110433961505039
"146","cg14156792",0.926853307102591,0.0665134873860145
"147","cg24997886",0.854147395958214,0.0972799424367813
"148","cg01727431",0.964938373145306,-0.0306549321009102
"149","cg10146935",0.869018147944203,-0.182252055528882
"150","cg02439789",0.953142038418334,-0.0380219559672907
"151","cg24362661",0.969143277929817,-0.0257663136434265
"152","cg05819296",0.773868728638387,-0.130726954861738
"153","cg00582671",0.304886208299079,-0.205166641465694
"154","cg22485363",0.531051517604122,-0.323988517734186
"155","cg06036236",0.359981373680795,-0.21097021967502
"156","cg13904806",0.996111034265013,0.00776627873443857
"157","cg03269716",0.666645479575218,-0.0797758456348337
"158","cg04121631",0.93515204313591,0.0466489693747492
"159","cg23440882",0.873043252047511,0.0595046449098809
"160","cg23112672",0.492880442382747,0.261760652588583
"161","cg15896339",0.924215330461406,-0.0370908964384804
"162","cg12454161",0.809038368108696,-0.0424381695469115
"163","cg09180262",0.964938373145306,0.0222064748908614
"164","cg24045482",0.977922228761178,-0.0112044391278544
"165","cg09988062",0.982383422911448,-0.00850120945272713
"166","cg22416074",0.996111034265013,-0.00137444524078198
"167","cg19724344",0.536802407648523,-0.113033932749472
"168","cg06838427",0.851091528732003,0.0626213073918531
"169","cg10827460",0.954915440858579,0.0135422276869507
"170","cg15742605",0.900282102133188,0.0330065104285951
"171","cg09756115",0.973486298949015,-0.0156653303362028
"172","cg23731742",0.972819854552351,0.0296123462960066
"173","cg23912452",0.999190240874217,-0.000134996336616912
"174","cg06511482",0.389826028804427,-0.218004679264651
"175","cg17153432",0.889131748239482,0.049706807262224
"176","cg00113194",0.953313554006031,0.0393341935341424
"177","cg02968844",0.514414572715349,-0.147259280753472
"178","cg16248916",0.971286650234118,-0.0150626746340517
"179","cg20322444",0.29800240751242,-0.259828490235759
"180","cg07983659",0.779636004586505,-0.0609282915130405
"181","cg11733071",0.746418704304162,0.0733422855093499
"182","cg01394461",0.882421589813335,0.036639627243967
"183","cg09555360",0.847573481760248,-0.0929218236632743
"184","cg07701223",0.968059292208871,0.0171933526346112
"185","cg13060902",0.869018147944203,0.0575140826248212
"186","cg21830050",0.937871740409181,-0.0875406727373823
"187","cg02326551",0.987786140243682,-0.0118787260467324
"188","cg15684274",0.838680175352122,0.141110908754987
"189","cg16005420",0.613897426175328,0.195666508516616
"190","cg20453388",0.817506801737946,0.132255000105871
"191","cg24664590",0.814176952627324,-0.142586799667446
"192","cg08472719",0.961947424042977,0.0286458251894863
"193","cg03161767",0.807074883548239,-0.100137494334009
"194","cg10207527",0.98147572335275,0.0105162926423555
"195","cg04485075",0.8951384370135,-0.0677542622579043
"196","cg16389252",0.609887788071969,0.142710972918015
"197","cg19923810",0.977334349323146,0.0110500883669868
"198","cg25096313",0.661520958774659,0.188634494536174
"199","cg16993975",0.682562982219848,-0.136346931727785
"200","cg22114309",0.973127603989634,-0.00915035589997891
"201","cg11132698",0.730643485946158,-0.106535733861925
"202","cg09789536",0.868461201408724,-0.0542687962160495
"203","cg26866020",0.983242896867349,0.00864912600607412
"204","cg17505193",0.992641626498548,0.00446105305986468
"205","cg13802035",0.976613147548362,-0.021167691870875
"206","cg07582955",0.99144976616544,0.00375797644088127
"207","cg16968662",0.882421589813335,-0.039327325158676
"208","cg07696918",0.951903861463965,-0.0337431416043961
"209","cg04359978",0.497506390684504,0.158377807164354
"210","cg07236207",0.937858125121425,0.0526127168636307
"211","cg11084308",0.779636004586505,0.129593958329347
"212","cg03148373",0.848608565411095,0.0302698734981578
"213","cg10644916",0.918987824423494,0.099121729169961
"214","cg01930745",0.872519301921874,-0.110560632154502
"215","cg14831166",0.990683343922151,0.0110812549864996
"216","cg11246447",0.899666102479389,-0.0992702607965812
"217","cg14997037",0.407360957368414,0.28856692874909
"218","cg15648958",0.84472952031483,0.124917732789252
"219","cg03041482",0.950856174261455,-0.042540413953325
"220","cg00328058",0.703264606055035,-0.0645549532210154
"221","cg25742326",0.674071476282741,-0.176177779095233
"222","cg12663811",0.731469211522937,-0.110165016058561
"223","cg07390924",0.817478385961453,-0.0776495026571179
"224","cg10110857",0.981016217848055,0.0115091104904576
"225","cg10375192",0.933541943647572,-0.0195708194065788
"226","cg02056921",0.831620272572331,-0.133825844411456
"227","cg21832150",0.93136221087628,0.0360816682194694
"228","cg24076968",0.892286995013479,0.0740384727354828
"229","cg12536471",0.979570327948165,-0.016735401041786
"230","cg06324192",0.72536465597461,-0.0433991283587898
"231","cg23207077",0.597278017340866,0.107526270915938
"232","cg22381068",0.838524021183664,0.089267942816751
"233","cg22481263",0.59210766495515,0.176906057683206
"234","cg04865998",0.599197911067851,0.293994890841459
"235","cg07195057",0.980825828397544,-0.0233741130988073
"236","cg26679367",0.834648000228494,0.119661885699993
"237","cg23596291",0.961947424042977,0.062843097642589
"238","cg06818851",0.495622911556666,0.455020405677902
"239","cg23956473",0.387930233138356,-0.253676959850791
"240","cg16352072",0.622792704000476,0.203812787296007
"241","cg25107893",0.781890603125831,0.111686927407753
"242","cg05505459",0.899736804393367,0.0893636184995002
"243","cg23635910",0.911555514492105,0.201851165978076
"244","cg08843537",0.874831659294966,-0.196823174061639
"245","cg22348654",0.98092331410924,0.0253254801466249
"246","cg18166741",0.944839889380618,-0.0804237711687846
"247","cg22699004",0.961465651138611,-0.0567164161662298
"248","cg10824915",0.790106399342489,0.072167233694589
"249","cg22599150",0.811668593323997,-0.0743270341915739
"250","cg16349774",0.949585461712288,-0.0257306301272163
"251","cg18439833",0.898693654994039,-0.0314055086710417
"252","cg15526941",0.776831779969801,-0.0757641836643927
"253","cg10201533",0.814593736483779,-0.072788679054737
"254","cg11235921",0.996600259089898,0.0012044488239818
"255","cg11782208",0.847573481760248,-0.203652662892442
"256","cg11143486",0.996111034265013,0.00559463622618011
"257","cg10381813",0.953811421998827,-0.0568585697404639
"258","cg14350158",0.933541943647572,-0.0467559759401072
"259","cg16417258",0.870135063136813,0.0711618740212704
"260","cg03394722",0.929943065437576,0.0550330554288709
"261","cg26114254",0.812278590902249,-0.16709914865304
"262","cg10010734",0.357885355463161,-0.538526436807212
"263","cg03648020",0.926853307102591,-0.0464461635697349
"264","cg01729262",0.867430502960227,-0.0523897360695988
"265","cg15882305",0.990772583299126,-0.013834500803821
"266","cg15713103",0.973486298949015,-0.0165688516170913
"267","cg26003967",0.733106603903655,0.0981585863726811
"268","cg23552821",0.855639084357917,0.0372766470395112
"269","cg26224305",0.882519490444472,-0.116631453252984
"270","cg05095110",0.99440755562028,-0.00344678906211582
"271","cg15578015",0.913149782376107,-0.0404004657885027
"272","cg23205003",0.509871809938554,-0.168931679930676
"273","cg17907238",0.792446365349324,0.0743667507421678
"274","cg02397514",0.806010891318734,-0.122762321563586
"275","cg12257384",0.785774813284785,0.155657134072131
"276","cg00447632",0.501302831017051,-0.203043783113107
"277","cg26339484",0.740099667028534,-0.126617068506559
"278","cg27430493",0.47387189016541,0.168914555481076
"279","cg25066040",0.567606700276742,-0.150890023197053
"280","cg27060622",0.816714498286544,0.0774479269346245
"281","cg08122545",0.807074883548239,0.0951805008132676
"282","cg15825501",0.955527356534523,0.0275190278292935
"283","cg13468764",0.864706077719611,0.107839243314673
"284","cg26321643",0.940058505954126,-0.0511059972294041
"285","cg16578267",0.968395620678326,-0.0320789455990322
"286","cg18977839",0.983535965848848,-0.0123086506363681
"287","cg09332175",0.818613510189416,-0.0472147072392663
"288","cg16034521",0.992381164805102,0.00825680514884616
"289","cg10176463",0.640041304962572,0.0980956615270718
"290","cg25350899",0.780728650616788,0.112926701860307
"291","cg13219080",0.957332605773373,-0.0256680042133568
"292","cg09364122",0.996111034265013,0.000965869500967428
"293","cg17142931",0.889131748239482,-0.0576090390789335
"294","cg20064006",0.964218950884531,-0.0218061888325484
"295","cg17006413",0.976613147548362,-0.00570163831202231
"296","cg21472517",0.413770156867345,0.076261742225652
"297","cg18019572",0.983385740331768,0.0156519534319185
"298","cg22673826",0.622200491799536,-0.119684285349731
