"","TargetID","adjp","coef"
"1","cg13869341",0.815989236385563,-0.351111869655593
"2","cg14008030",0.88374041018203,0.050943844223035
"3","cg12045430",0.97242359771133,-0.0418225689331284
"4","cg20826792",0.936116808222403,-0.0797456955018026
"5","cg00381604",0.914622265620693,0.0748589560654429
"6","cg20253340",0.952936462871464,-0.0664175253655447
"7","cg21870274",0.659599265913992,0.376711406808888
"8","cg03130891",0.424830400015559,0.652981358808396
"9","cg24335620",0.670866058498731,-0.338914578882828
"10","cg16162899",0.89343383047196,0.226106500209872
"11","cg17149495",0.969822194861234,-0.1029805242111
"12","cg22802167",0.810465944101798,0.231213484841972
"13","cg24669183",0.982875745625509,-0.0319353249836058
"14","cg17308840",0.984216971019709,0.015383608456588
"15","cg17866181",0.924253604604883,-0.157518163620154
"16","cg08477687",0.709255047635334,0.340566965629317
"17","cg00645010",0.951550265658348,0.0859624910470576
"18","cg15394630",0.905281771919283,0.115347885653672
"19","cg23917638",0.711016166909319,0.301223839917952
"20","cg18024856",0.822299699382148,-0.372306926723926
"21","cg18761878",0.885270395542385,0.0907005495612698
"22","cg27534567",0.925362748231205,-0.177706538706549
"23","cg21996134",0.816889679942491,0.0911692661291826
"24","cg07264491",0.935747718077286,0.036924966259889
"25","cg15560884",0.513283331094807,0.16968720013446
"26","cg10037654",0.962049467253427,0.0394066092602345
"27","cg14057946",0.87111252943341,0.0677998051425453
"28","cg11422233",0.847363939028934,-0.110081821559314
"29","cg16047670",0.913513905086486,-0.206982868106193
"30","cg18263059",0.863803131819064,-0.334427384893516
"31","cg01014490",0.821182036908659,-0.215409096177321
"32","cg04231937",0.902882208067226,-0.172168134650036
"33","cg04496485",0.992280538119803,-0.0137137292605593
"34","cg17505339",0.951890022807549,-0.054662328655396
"35","cg09989996",0.825418507942689,-0.0607985554717076
"36","cg11954957",0.764290102503989,0.174199316774862
"37","cg01068023",0.84168674181503,-0.177920895532814
"38","cg08167039",0.956963914137466,0.0605103304939613
"39","cg20677962",0.713996848674003,-0.165384434363005
"40","cg06402284",0.555705448979695,0.323187322191769
"41","cg24699430",0.906750824988649,-0.067184153436058
"42","cg01551879",0.890970482235313,-0.0750677135531638
"43","cg22394869",0.980612637770533,0.0229274565724868
"44","cg02550592",0.930003878170676,-0.117688748139022
"45","cg03213877",0.853307036932867,-0.108325848775515
"46","cg23803172",0.905304036670005,-0.0569676893062935
"47","cg19411932",0.992314451497838,-0.00784090443110262
"48","cg20788133",0.67698550226817,0.327667860571613
"49","cg08939496",0.985123496109593,-0.0354397987000989
"50","cg16736630",0.8032604656051,0.13130721175298
"51","cg01793617",0.822299699382148,0.0935350229952592
"52","cg09139287",0.840058477873423,-0.21512209584005
"53","cg05662829",0.985029277675571,0.0359719515654218
"54","cg22714517",0.968581188413751,-0.0480150950511511
"55","cg00168193",0.504245703876028,0.491633382461975
"56","cg14280098",0.803558562061377,-0.163505694724576
"57","cg15903280",0.676607422437017,-0.193816402393786
"58","cg04352959",0.693005652759157,0.184984922111283
"59","cg08258224",0.652348924665088,-0.240438215176858
"60","cg12285627",0.975994020176448,0.0113985216485978
"61","cg05898754",0.995062321061381,-0.00439708882730477
"62","cg03128332",0.634895484953024,-0.303590135826304
"63","cg15994267",0.958254510699581,0.0270927803427956
"64","cg16619049",0.969840688998092,-0.0739897332262416
"65","cg23100540",0.504492792824546,-0.234342757646286
"66","cg20275697",0.73478985594361,0.358394777065798
"67","cg05475702",0.3900060688012,-0.230758802360591
"68","cg18147296",0.999296267636444,-0.000578688557417087
"69","cg05597748",0.995062321061381,-0.00423486997135973
"70","cg00111697",0.648817959164158,0.212696814323901
"71","cg10988531",0.661393528601842,0.257707855225594
"72","cg24373735",0.951189448364259,0.0951188772998563
"73","cg13938959",0.82288578784534,0.121902210252855
"74","cg12445832",0.992078048876197,0.010144216435682
"75","cg23999112",0.942814287582755,0.0573384286940476
"76","cg11527153",0.976864058972491,0.0351645951139335
"77","cg27573606",0.723361513837002,0.158545592716224
"78","cg04195702",0.953815344940649,-0.0739078938820376
"79","cg01062849",0.973215834135716,-0.0448461166921223
"80","cg08128007",0.951108722795665,0.108759291082338
"81","cg23733394",0.985029277675571,-0.0447545812079782
"82","cg13371836",0.872241690399664,-0.0690740468864147
"83","cg04407431",0.742594341409215,0.121211148765744
"84","cg13565718",0.963957776459222,0.0576767122803712
"85","cg01097950",0.658478162169165,-0.138055463204323
"86","cg08900511",0.983186832215088,-0.0266381885426954
"87","cg04410003",0.950301072806877,-0.116839081792614
"88","cg18762746",0.942814287582755,-0.0917105970600525
"89","cg12726839",0.888811164501794,0.140782215475206
"90","cg04364728",0.824750329834536,0.0790603240957954
"91","cg05151709",0.728832916912971,0.103577348545103
"92","cg08546707",0.709255047635334,0.184231290233976
"93","cg06154531",0.935436316858327,0.0787333242031945
"94","cg01782097",0.925362748231205,0.0297933663104037
"95","cg20825023",0.88161116767975,0.0378524463756202
"96","cg12549180",0.976501453417416,-0.00989465872589247
"97","cg11851804",0.995062321061381,0.00573044973776041
"98","cg06623778",0.781200933415507,-0.141196691134668
"99","cg14528386",0.99342635827661,-0.00558258324475947
"100","cg17436295",0.963033802001936,-0.0228244916787188
"101","cg18865112",0.992280538119803,0.0251973382570034
"102","cg19642727",0.496242471068705,-0.204911028508388
"103","cg21407818",0.99755966898708,0.00201494571002266
"104","cg22226438",0.945594214485239,0.0584579398078847
"105","cg08029603",0.828631074698576,0.14839577825005
"106","cg16347928",0.959307319287942,-0.0628137775734083
"107","cg22699361",0.940089579122537,-0.112004290928645
"108","cg03890988",0.887587536397194,0.0317898418045904
"109","cg21786289",0.822299699382148,0.075646966154113
"110","cg13897241",0.901373999691029,-0.076202144821306
"111","cg13176867",0.969097263587136,-0.0353822117901824
"112","cg15105996",0.968581188413751,0.0526749594672945
"113","cg02565062",0.973693715692517,-0.0178562296530035
"114","cg09856436",0.617634090938449,-0.117943043730429
"115","cg19159092",0.968581188413751,0.0200201192918947
"116","cg08132177",0.891446563256326,-0.0663309887787851
"117","cg27050229",0.674003428648863,-0.322578955286829
"118","cg06931612",0.68017963319242,-0.0668919228750498
