"","TargetID","adjp","coef","coef.hrs"
"1","cg13869341",0.876688881977661,-5.95670224868888e-05,-0.00357402134921333
"2","cg14008030",0.985792325763347,3.88859831625101e-06,0.000233315898975061
"3","cg12045430",0.967615222921112,-1.3941957739928e-05,-0.000836517464395683
"4","cg20826792",0.517080344847715,-5.46285486290256e-05,-0.00327771291774154
"5","cg00381604",0.974112786505036,1.03189114116918e-05,0.000619134684701507
"6","cg20253340",0.934152585193301,-2.29325800059952e-05,-0.00137595480035971
"7","cg21870274",0.997985855342693,5.43490911651438e-07,3.26094546990863e-05
"8","cg03130891",0.986055491622577,1.32741304063883e-05,0.000796447824383296
"9","cg24335620",0.992684726214395,-4.98486046198539e-06,-0.000299091627719124
"10","cg16162899",0.983120138974256,-2.16826791433176e-05,-0.00130096074859906
"11","cg17149495",0.919664644502187,-5.56629229815879e-05,-0.00333977537889528
"12","cg22802167",0.987603702948418,8.81707989845161e-06,0.000529024793907097
"13","cg24669183",0.959486190400718,-1.75512175502212e-05,-0.00105307305301327
"14","cg17308840",0.755157073982481,-1.98041726962383e-05,-0.0011882503617743
"15","cg17866181",0.966838783632246,-2.56536336001193e-05,-0.00153921801600716
"16","cg08477687",0.978228197392546,-1.77724168877636e-05,-0.00106634501326582
"17","cg00645010",0.994373781785084,-4.2462602589722e-06,-0.000254775615538332
"18","cg15394630",0.993984000510604,3.76461747237246e-06,0.000225877048342348
"19","cg23917638",0.996400800786205,2.96095637617139e-06,0.000177657382570283
"20","cg18024856",0.995247604027859,6.77444400981815e-06,0.000406466640589089
"21","cg18761878",0.983120138974256,-8.10257379677683e-06,-0.00048615442780661
"22","cg27534567",0.978228197392546,2.34038529246452e-05,0.00140423117547871
"23","cg21996134",0.992684726214395,2.14081540148925e-06,0.000128448924089355
"24","cg07264491",0.9904206916097,-2.24233464018867e-06,-0.00013454007841132
"25","cg15560884",0.983120138974256,-5.14166475505558e-06,-0.000308499885303335
"26","cg10037654",0.996400800786205,-1.35923176484213e-06,-8.15539058905278e-05
"27","cg14057946",0.931261162365397,-1.2466993853461e-05,-0.000748019631207659
