"","TargetID","adjp","coef","coef.hrs"
"1","cg13869341",0.717565328951006,-0.000627714670531344,-0.0376628802318806
"2","cg14008030",0.984677933355109,-1.75253442313509e-05,-0.00105152065388105
"3","cg12045430",0.796333670468349,-0.000238787849473087,-0.0143272709683852
"4","cg20826792",0.942173021897016,-0.000117976792149873,-0.00707860752899241
"5","cg00381604",0.948531509094513,-8.0338806055356e-05,-0.00482032836332136
"6","cg20253340",0.930485433963614,-0.000135119567615936,-0.00810717405695613
"7","cg21870274",0.996912503216151,1.50451851346393e-05,0.00090271110807836
"8","cg03130891",0.964475747980267,0.000127517503895344,0.00765105023372063
"9","cg24335620",0.737003894113587,-0.000383406485766715,-0.0230043891460029
"10","cg16162899",0.858066075270204,0.000414627235492431,0.0248776341295459
"11","cg17149495",0.987609948448216,-7.23022087122107e-05,-0.00433813252273264
"12","cg22802167",0.982746942326884,-5.9535690618948e-05,-0.00357214143713688
"13","cg24669183",0.808466899048424,-0.000251541632586847,-0.0150924979552108
"14","cg17308840",0.979610657584712,2.60959401600161e-05,0.00156575640960097
"15","cg17866181",0.93262136553285,-0.000223579167532897,-0.0134147500519738
"16","cg08477687",0.924182987328346,0.000200582301369843,0.0120349380821906
"17","cg00645010",0.928458500023439,0.000169007587577696,0.0101404552546617
"18","cg15394630",0.858744116711542,0.000218562039917323,0.0131137223950394
"19","cg23917638",0.810106678141248,0.000306864296369052,0.0184118577821431
"20","cg18024856",0.88323373036938,-0.000421554390994745,-0.0252932634596847
"21","cg18761878",0.943041197884328,8.86969088134517e-05,0.0053218145288071
"22","cg27534567",0.871678448324746,-0.00036717262540906,-0.0220303575245436
"23","cg21996134",0.885006077610714,9.79611633719359e-05,0.00587766980231616
"24","cg07264491",0.897612827043039,-7.63932897234815e-05,-0.00458359738340889
"25","cg15560884",0.988546102388677,-1.38553284241541e-05,-0.000831319705449246
"26","cg10037654",0.96963733882486,4.81739503184273e-05,0.00289043701910564
"27","cg14057946",0.972719411555135,3.3709732141442e-05,0.00202258392848652
"28","cg11422233",0.95084073023553,7.61131876171513e-05,0.00456679125702908
"29","cg16047670",0.988167098144726,-6.51147718467317e-05,-0.0039068863108039
"30","cg18263059",0.977316721962222,-0.0001388624621723,-0.008331747730338
"31","cg01014490",0.960649872794525,-0.00011117865351149,-0.00667071921068938
"32","cg04231937",0.963234296398003,0.000123940404078521,0.00743642424471127
"33","cg04496485",0.979610657584712,-5.12289813062203e-05,-0.00307373887837322
"34","cg17505339",0.960299298590753,7.20681383679508e-05,0.00432408830207705
"35","cg09989996",0.961505940812597,-3.08323285618813e-05,-0.00184993971371288
"36","cg11954957",0.299586408777996,0.00041369907304908,0.0248219443829448
"37","cg01068023",0.841965269879966,-0.000266431945959441,-0.0159859167575665
"38","cg08167039",0.912033531445852,0.000154435890950436,0.00926615345702616
"39","cg20677962",0.999971862940769,1.12834538209892e-07,6.77007229259349e-06
"40","cg06402284",0.979188715825159,5.29050659313124e-05,0.00317430395587874
"41","cg24699430",0.977885897370974,3.5428381486135e-05,0.0021257028891681
"42","cg01551879",0.965870547550165,-4.96577859788846e-05,-0.00297946715873308
"43","cg22394869",0.904642609042564,0.000109631322203522,0.0065778793322113
"44","cg02550592",0.963234296398003,0.00010630663207508,0.00637839792450483
"45","cg03213877",0.95084073023553,-7.91884652237966e-05,-0.0047513079134278
"46","cg23803172",0.95084073023553,5.65173425083536e-05,0.00339104055050122
"47","cg19411932",0.901892046428867,-9.80560167374826e-05,-0.00588336100424896
"48","cg20788133",0.988356814551177,3.95698851862183e-05,0.0023741931111731
"49","cg08939496",0.981397238062153,-6.08184665489681e-05,-0.00364910799293808
"50","cg16736630",0.935071040017002,9.63387190185066e-05,0.00578032314111039
"51","cg01793617",0.903169636787644,-9.27071131137791e-05,-0.00556242678682674
"52","cg09139287",0.972941368608305,8.52582214190737e-05,0.00511549328514442
"53","cg05662829",0.934667434789055,-0.000168125543058733,-0.010087532583524
