"","TargetID","adjp","coef","coef.hrs"
"1","cg13869341",0.492504755726495,-0.346782046301342,-20.8069227780805
"2","cg14008030",0.596272179622719,0.0560467321150978,3.36280392690587
"3","cg12045430",0.572896602131805,-0.135031433092385,-8.1018859855431
"4","cg20826792",0.360222536616118,-0.203579227595439,-12.2147536557264
"5","cg00381604",0.779182514352789,-0.0618879830222711,-3.71327898133626
"6","cg20253340",0.166125705538811,-0.287037725585127,-17.2222635351076
"7","cg21870274",0.597647793297621,-0.19251755669157,-11.5510534014942
"8","cg03130891",0.601951672287352,0.220786482207508,13.2471889324505
"9","cg24335620",0.0657875865760749,-0.467291168139336,-28.0374700883602
"10","cg16162899",0.519507700369308,0.31434765474438,18.8608592846628
"11","cg17149495",0.754590658640982,0.202758748389062,12.1655249033437
"12","cg22802167",0.740177528219351,-0.126334517732339,-7.58007106394032
"13","cg24669183",0.473265582907387,-0.177242774274505,-10.6345664564703
"14","cg17308840",0.903477627965229,0.0218675638177966,1.31205382906779
"15","cg17866181",0.917947209134904,-0.0612102682112843,-3.67261609267706
"16","cg08477687",0.532782794497086,0.218631868133408,13.1179120880045
"17","cg00645010",0.549326816623489,0.184131005613377,11.0478603368026
"18","cg15394630",0.538470282899723,0.160963400555174,9.65780403331046
"19","cg23917638",0.44321482316088,0.230265898039061,13.8159538823437
"20","cg18024856",0.614045487346738,-0.291791309855529,-17.5074785913317
"21","cg18761878",0.856281094502649,0.0434243200684842,2.60545920410905
"22","cg27534567",0.823619779337657,-0.128230918535923,-7.69385511215538
"23","cg21996134",0.873194192314959,0.027532998317704,1.65197989906224
"24","cg07264491",0.927668755579846,-0.0145241810849198,-0.871450865095191
"25","cg15560884",0.949362790417271,-0.0113150968641928,-0.678905811851566
"26","cg10037654",0.787199082797547,0.0553001003802339,3.31800602281403
"27","cg14057946",0.668096950114068,-0.0614357296012108,-3.68614377607265
"28","cg11422233",0.917947209134904,0.0271878880709067,1.6312732842544
"29","cg16047670",0.539035107260208,-0.315669571758002,-18.9401743054801
"30","cg18263059",0.672061786647967,-0.285414714780184,-17.124882886811
"31","cg01014490",0.960665715772093,-0.0253363125309048,-1.52017875185429
"32","cg04231937",0.706006588688408,0.165272046838664,9.91632281031987
"33","cg04496485",0.987988480765159,0.00724813288194446,0.434887972916667
"34","cg17505339",0.891386659548838,-0.0384318296486767,-2.3059097789206
"35","cg09989996",0.582903420789117,-0.050946783084821,-3.05680698508926
"36","cg11954957",0.00655101075865748,0.404017945868653,24.2410767521192
"37","cg01068023",0.650834610309722,-0.146208825084428,-8.77252950506568
"38","cg08167039",0.721772099907551,0.0991959178025438,5.95175506815263
"39","cg20677962",0.968581022577952,0.0119378143401769,0.716268860410612
"40","cg06402284",0.741742917103878,0.0953969446708656,5.72381668025193
