"","TargetID","adjp","coef","coef.hrs"
"1","cg13869341",0.608777706491927,0.000148189946943622,0.00889139681661734
"2","cg14008030",0.313646832554866,-4.82241410080493e-05,-0.00289344846048296
"3","cg12045430",0.820825735647033,3.63039946347868e-05,0.00217823967808721
"4","cg20826792",0.405551869505148,-9.8837232192503e-05,-0.00593023393155018
"5","cg00381604",0.579242681945828,-5.68874364215261e-05,-0.00341324618529157
"6","cg20253340",0.909715473733001,-2.13272486436769e-05,-0.00127963491862061
"7","cg21870274",0.41672220637819,-0.000142254718922585,-0.00853528313535512
"8","cg03130891",0.54952071464749,-0.000132530928988044,-0.00795185573928263
"9","cg24335620",0.412011415751601,0.000132211828817837,0.00793270972907024
"10","cg16162899",0.404932233564932,-0.000201674409541738,-0.0121004645725043
"11","cg17149495",0.804807934758974,-9.28313418050863e-05,-0.00556988050830518
"12","cg22802167",0.820266237468916,5.13745234676713e-05,0.00308247140806028
"13","cg24669183",0.430153849918191,-0.000100231490068026,-0.00601388940408155
"14","cg17308840",0.585971031151513,-3.89851730121252e-05,-0.00233911038072751
"15","cg17866181",0.247619600870237,-0.000215902687503091,-0.0129541612501854
"16","cg08477687",0.989808264570135,-3.68002067642945e-06,-0.000220801240585767
"17","cg00645010",0.778749791798785,5.60041236437706e-05,0.00336024741862624
"18","cg15394630",0.950431426118027,-1.34677703759341e-05,-0.000808066222556048
"19","cg23917638",0.878118428054413,-3.46560179628822e-05,-0.00207936107777293
"20","cg18024856",0.179858833031116,0.00031587919698078,0.0189527518188468
"21","cg18761878",0.878921719858761,2.04008486278439e-05,0.00122405091767063
"22","cg27534567",0.852796156807533,5.97994704221186e-05,0.00358796822532712
"23","cg21996134",0.871130895066395,1.49767436085791e-05,0.000898604616514746
"24","cg07264491",0.708309087861592,-2.50692602200715e-05,-0.00150415561320429
"25","cg15560884",0.618635145154163,-3.28008065896278e-05,-0.00196804839537767
"26","cg10037654",0.829468642987786,2.52691280722418e-05,0.00151614768433451
"27","cg14057946",0.989324653016998,1.42957775614875e-06,8.57746653689248e-05
"28","cg11422233",0.444577087921487,-7.14034998488571e-05,-0.00428420999093143
"29","cg16047670",0.934544130185863,3.34088173471507e-05,0.00200452904082904
"30","cg18263059",0.845840185522116,8.30898708470368e-05,0.00498539225082221
"31","cg01014490",0.734003157374973,-6.83694794417358e-05,-0.00410216876650415
"32","cg04231937",0.908987362435978,-3.39534259847065e-05,-0.00203720555908239
"33","cg04496485",0.929224745830189,1.76167788999003e-05,0.00105700673399402
"34","cg17505339",0.831171066987432,-3.02969531821439e-05,-0.00181781719092863
"35","cg09989996",0.781873996992815,-1.64725100709707e-05,-0.000988350604258242
"36","cg11954957",0.338024407507873,-9.76973775981063e-05,-0.00586184265588638
"37","cg01068023",0.811970909617285,4.87345661035002e-05,0.00292407396621001
"38","cg08167039",0.806390094390999,4.06485847474324e-05,0.00243891508484594
"39","cg20677962",0.69677061357796,-4.35029776019178e-05,-0.00261017865611507
"40","cg06402284",0.547470535382153,-8.15093348654153e-05,-0.00489056009192492
"41","cg24699430",0.9415948990819,-9.66671928753854e-06,-0.000580003157252312
"42","cg01551879",0.593300716745547,-4.86940135318993e-05,-0.00292164081191396
"43","cg22394869",0.692730399745382,-3.95042054041056e-05,-0.00237025232424633
"44","cg02550592",0.855079668920787,4.16775293656369e-05,0.00250065176193821
"45","cg03213877",0.864245780905248,-2.28310350984327e-05,-0.00136986210590596
"46","cg23803172",0.7470254411396,-2.73815504964832e-05,-0.00164289302978899
"47","cg19411932",0.598976185989819,-4.24508523555764e-05,-0.00254705114133458
"48","cg20788133",0.385444624014448,-0.000138460352330772,-0.0083076211398463
"49","cg08939496",0.975055688777857,8.33057005679792e-06,0.000499834203407875
"50","cg16736630",0.000745833182157099,-0.000194319296964767,-0.011659157817886
"51","cg01793617",0.6245211132621,-3.84611799449961e-05,-0.00230767079669977
"52","cg09139287",0.362913707157339,0.000151405505444117,0.00908433032664702
"53","cg05662829",0.88259714966419,-3.4525464484287e-05,-0.00207152786905722
"54","cg22714517",0.648403884239239,-6.71581535255074e-05,-0.00402948921153044
"55","cg00168193",0.583239358362066,0.000106972200576393,0.0064183320345836
"56","cg14280098",0.410043915457239,-9.35086807905674e-05,-0.00561052084743405
"57","cg15903280",0.392967304945425,7.61041620628779e-05,0.00456624972377267
"58","cg04352959",0.990606546689723,1.81443008904904e-06,0.000108865805342942
"59","cg08258224",0.464108886488183,-8.22755355824394e-05,-0.00493653213494637
"60","cg12285627",0.568979694491161,-2.16790864431943e-05,-0.00130074518659166
"61","cg05898754",0.975873538181309,3.41960532357037e-06,0.000205176319414222
"62","cg03128332",0.917537927916814,-2.08354172141136e-05,-0.00125012503284682
"63","cg15994267",0.811914712447894,-1.83995367096171e-05,-0.00110397220257703
"64","cg16619049",0.858486052897218,4.78561338499373e-05,0.00287136803099624
"65","cg23100540",0.352841384375969,7.22129809205932e-05,0.00433277885523559
"66","cg20275697",0.972251834567068,-1.1478577358707e-05,-0.000688714641522418
"67","cg05475702",1.79261230210568e-05,0.000168281569091998,0.0100968941455199
"68","cg18147296",0.433826165317707,8.82247697363174e-05,0.00529348618417904
"69","cg05597748",0.43738273071683,4.94034183125023e-05,0.00296420509875014
"70","cg00111697",0.994028507173247,1.04734941177749e-06,6.28409647066494e-05
"71","cg10988531",0.812633575425743,-3.89649916078843e-05,-0.00233789949647306
"72","cg24373735",0.840880451847261,4.98215838781782e-05,0.00298929503269069
"73","cg13938959",0.831065732664107,-2.64098078683621e-05,-0.00158458847210172
"74","cg12445832",0.920972902800965,-1.15276407969996e-05,-0.000691658447819976
"75","cg23999112",0.889689101460346,-1.87344297455812e-05,-0.00112406578473487
"76","cg11527153",0.840207942490477,3.3447252926595e-05,0.0020068351755957
"77","cg27573606",0.175446730421397,-0.000103527994456236,-0.00621167966737415
"78","cg04195702",0.886796109819736,2.99513732057259e-05,0.00179708239234355
"79","cg01062849",0.905002698781544,-2.29090920779385e-05,-0.00137454552467631
"80","cg08128007",0.842655557124405,5.49146009696289e-05,0.00329487605817773
"81","cg23733394",0.813420444220299,6.18539062078466e-05,0.00371123437247079
"82","cg13371836",0.635059119433697,-3.70882990792533e-05,-0.0022252979447552
"83","cg04407431",0.6550562930269,-3.66599186673051e-05,-0.00219959512003831
"84","cg13565718",0.967622679437994,8.866886530599e-06,0.00053201319183594
